price,date,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,tvl,last_updated,day,month,year,7_day_avg,30_day_avg
19464.322663348463,,,,,,,,,,,,,0.0,,,,,19396.788329473646,20111.91406981706
19291.904802452067,,,,,,,,,,,,,0.0,,,,,19329.287342389114,20041.79561424013
18939.97058049937,,,,,,,,,,,,,0.0,,,,,19159.043810215593,19952.527666284223
18809.41143933244,,,,,,,,,,,,,0.0,,,,,19069.36574897985,19903.797282538435
19219.727780656474,,,,,,,,,,,,,0.0,,,,,19019.27161628456,19875.456430840444
19116.33116071044,,,,,,,,,,,,,0.0,,,,,19054.471952187403,19857.359245991003
19444.78777136297,,,,,,,,,,,,,0.0,,,,,19183.77945690889,19828.556790106722
19563.765161776904,,,,,,,,,,,,,0.0,,,,,19197.985528112953,19820.503938870686
19476.92659600407,,,,,,,,,,,,,0.0,,,,,19224.417212906093,19802.28301057374
19314.463835217448,,,,,,,,,,,,,0.0,,,,,19277.91624929439,19774.29927248157
19065.153837148988,,,,,,,,,,,,,0.0,,,,,19314.4508775539,19745.089354718297
19620.567543591394,,,,,,,,,,,,,0.0,,,,,19371.713700830318,19738.622798000855
20345.398520106643,,,,,,,,,,,,,0.0,,,,,19547.29475217263,19750.80230792967
20161.830614985047,,,,,,,,,,,,,0.0,,,,,19649.729444118642,19763.33887836733
19949.051041418512,,,,,,,,,,,,,0.0,,,,,19704.77028406744,19799.65724349194
19457.308951251147,,,,,,,,,,,,,0.0,,,,,19701.967763388453,19805.54669265175
19418.037989243952,,,,,,,,,,,,,0.0,,,,,19716.76407110653,19808.72203398083
19448.14900175761,,,,,,,,,,,,,0.0,,,,,19771.477666050614,19745.007583186783
19142.69476739289,,,,,,,,,,,,,0.0,,,,,19703.210126593684,19659.517831455938
19058.628039738272,,,,,,,,,,,,,0.0,,,,,19519.385772255348,19570.145286787367
19153.039779986982,,,,,,,,,,,,,0.0,,,,,19375.27279582705,19463.924262699486
19383.9432200889,,,,,,,,,,,,,0.0,,,,,19294.54310706568,19437.22345363923
19198.107144951755,,,,,,,,,,,,,0.0,,,,,19257.51427759434,19401.962925860054
19072.780513358884,,,,,,,,,,,,,0.0,,,,,19208.191781039324,19380.98327997829
19272.92184777201,,,,,,,,,,,,,0.0,,,,,19183.159330469956,19364.60028450256
19557.895548868444,,,,,,,,,,,,,0.0,,,,,19242.473727823606,19345.47429260771
19348.02936881037,,,,,,,,,,,,,0.0,,,,,19283.816774833907,19342.5033426353
19134.242664465204,,,,,,,,,,,,,0.0,,,,,19281.131472616507,19327.965207800025
19031.15987195947,,,,,,,,,,,,,0.0,,,,,19230.73385145516,19333.339576552324
19173.28046885863,,,,,,,,,,,,,0.0,,,,,19227.18718344186,19354.461084237195
19203.86547117714,,,,,,,,,,,,,0.0,,,,,19245.913605987324,19345.779177831482
19574.8242318408,,,,,,,,,,,,,0.0,,,,,19289.04251799715,19355.209825477774
19316.94062294213,,,,,,,,,,,,,0.0,,,,,19254.620385721963,19367.775493559195
20095.152230674925,,,,,,,,,,,,,0.0,,,,,19361.352223131187,19410.63351993728
20774.24749642604,,,,,,,,,,,,,0.0,,,,,19595.63862769702,19462.450843796265
20278.36623205219,,,,,,,,,,,,,0.0,,,,,19773.81096485312,19501.185346174327
20591.24120809861,,,,,,,,,,,,,0.0,,,,,19976.37678474455,19539.400460732177
20800.70708772471,,,,,,,,,,,,,0.0,,,,,20204.497015679914,19580.63185826377
20623.871497040946,,,,,,,,,,,,,0.0,,,,,20354.36091070851,19618.863354965
20494.60120983709,,,,,,,,,,,,,0.0,,,,,20522.59813740779,19658.201267452325
20489.646203160763,,,,,,,,,,,,,0.0,,,,,20578.95441919148,19705.684346319384
20162.980904822525,,,,,,,,,,,,,0.0,,,,,20491.630620390973,19723.764791693753
20210.91241711132,,,,,,,,,,,,,0.0,,,,,20481.99436111371,19719.281921593905
21150.3155839124,,,,,,,,,,,,,0.0,,,,,20561.862129087105,19752.231420558157
21282.98510942269,,,,,,,,,,,,,0.0,,,,,20630.758989329675,19796.695889491628
20906.99792695512,,,,,,,,,,,,,0.0,,,,,20671.205622174555,19845.018855348426
20597.75501706084,,,,,,,,,,,,,0.0,,,,,20685.941880349383,19884.342756275655
18562.353215089643,,,,,,,,,,,,,0.0,,,,,20410.614310624933,19854.816230053388
15742.444335961438,,,,,,,,,,,,,0.0,,,,,19779.109086501918,19741.474549005674
17594.923500278233,,,,,,,,,,,,,0.0,,,,,19405.396384097196,19692.68439769034
17080.215260565037,,,,,,,,,,,,,0.0,,,,,18823.953480761855,19623.590247042943
16797.98748257006,,,,,,,,,,,,,0.0,,,,,18183.239534068623,19537.391722458982
16344.342316001042,,,,,,,,,,,,,0.0,,,,,17531.431589646614,19442.266228160624
16645.828500283515,,,,,,,,,,,,,0.0,,,,,16966.870658678425,19361.367827724778
16890.52938386464,,,,,,,,,,,,,0.0,,,,,16728.038682789138,19281.954745594532
16689.39673273771,,,,,,,,,,,,,0.0,,,,,16863.31759661432,19186.338118390173
16718.361228055077,,,,,,,,,,,,,0.0,,,,,16738.094414868152,19098.68251369833
16707.022778986535,,,,,,,,,,,,,0.0,,,,,16684.781203214083,19017.775184182377
16712.729525794817,,,,,,,,,,,,,0.0,,,,,16672.601495103336,18940.494172643554
16304.07685562355,,,,,,,,,,,,,0.0,,,,,16666.849286477976,18844.854052202383
15814.335280855255,,,,,,,,,,,,,0.0,,,,,16548.064540845367,18731.869712524986
16171.628978315088,,,,,,,,,,,,,0.0,,,,,16445.364482909717,18618.429870740798
16608.00998544357,,,,,,,,,,,,,0.0,,,,,16433.737804724842,18528.13218282418
16596.03575847268,,,,,,,,,,,,,0.0,,,,,16416.262737641642,18411.4949670841
16524.449007720887,,,,,,,,,,,,,0.0,,,,,16390.180770317977,18269.8350174606
16456.156062496684,,,,,,,,,,,,,0.0,,,,,16353.527418418245,18142.42801180875
16459.149543755877,,,,,,,,,,,,,0.0,,,,,16375.680659580006,18004.691622997325
16222.210728731225,,,,,,,,,,,,,0.0,,,,,16433.948580705146,17852.07507769754
16441.979978419113,,,,,,,,,,,,,0.0,,,,,16472.57015214858,17712.67869374348
17186.502572066118,,,,,,,,,,,,,0.0,,,,,16555.211950237514,17602.408739151117
16972.73406077455,,,,,,,,,,,,,0.0,,,,,16609.025993423493,17485.178334404907
17084.87334047068,,,,,,,,,,,,,0.0,,,,,16689.086612387753,17382.574748926512
16923.38287008033,,,,,,,,,,,,,0.0,,,,,16755.833299185415,17272.990430692145
17149.93175096291,,,,,,,,,,,,,0.0,,,,,16854.51647164356,17139.644302927165
16973.372577553495,,,,,,,,,,,,,0.0,,,,,16961.8253071896,16995.990551864856
17085.64314125141,,,,,,,,,,,,,0.0,,,,,17053.777187594213,16868.612059008065
16851.30346863184,,,,,,,,,,,,,0.0,,,,,17005.891601389314,16743.7303407271
17235.014157992136,,,,,,,,,,,,,0.0,,,,,17043.360186706115,16699.48570549052
17149.824203925327,,,,,,,,,,,,,0.0,,,,,17052.63888148535,16746.39836775598
17125.364927688952,,,,,,,,,,,,,0.0,,,,,17081.493461143724,16730.746415336336
17101.038019732932,,,,,,,,,,,,,0.0,,,,,17074.508642396588,16731.4405073086
17179.596038203494,,,,,,,,,,,,,0.0,,,,,17103.969136775155,16744.160792496383
17784.162894053265,,,,,,,,,,,,,0.0,,,,,17203.757672889707,16792.154811764787
17808.71617265881,,,,,,,,,,,,,0.0,,,,,17340.53091632213,16830.9177341773
17338.358126632633,,,,,,,,,,,,,0.0,,,,,17355.29434041363,16845.845358936233
16623.75782614431,,,,,,,,,,,,,0.0,,,,,17280.142000730626,16843.657395383118
16806.48559206152,,,,,,,,,,,,,0.0,,,,,17234.587809926707,16846.594874183334
16742.816663834055,,,,,,,,,,,,,0.0,,,,,17183.413330512583,16847.788003678248
16422.562273279298,,,,,,,,,,,,,0.0,,,,,17075.265649809127,16838.115761927733
16899.331969046758,,,,,,,,,,,,,0.0,,,,,16948.861231951054,16857.95759904184
16816.85370118997,,,,,,,,,,,,,0.0,,,,,16807.16659316979,16891.374879719664
16824.790162441503,,,,,,,,,,,,,0.0,,,,,16733.799741142488,16913.146919190545
16791.45543916491,,,,,,,,,,,,,0.0,,,,,16757.756543002575,16919.26176764792
16848.568708323422,,,,,,,,,,,,,0.0,,,,,16763.768416754272,16927.679532642946
16842.177039905502,,,,,,,,,,,,,0.0,,,,,16777.96275619305,16938.2704670491
16900.081871938084,,,,,,,,,,,,,0.0,,,,,16846.179841715733,16953.06799403048
16701.840210667935,,,,,,,,,,,,,0.0,,,,,16817.966733375903,16961.15768292755
16538.906094001977,,,,,,,,,,,,,0.0,,,,,16778.25993234905,16971.714195103243
16644.379087037905,,,,,,,,,,,,,0.0,,,,,16752.486921577107,16978.4608320572
16604.020520373393,,,,,,,,,,,,,0.0,,,,,16725.71050460689,16959.044763667443
26141.823829503945,2023-08-24,12800164278.269156,-24.7999,0.15557019,-1.16729452,-1.92843509,-10.54215105,-14.21706445,-2.1771838,508901577397.7618,48.3418,548978300419.58,0.0,2023-08-24 23:48:00+00:00,24.0,8.0,2023.0,18053.318379061246,17264.681089291757
